Value
I. pubilimba
I. racemosa
I. rugosum
I. sootepensis
I. squalida
I. subficoidea
I. suffruticosa
I. tenuifolium
I. timorense
I. trifoliata
I. truncata
I. tsaii
I. versicolor
I. viridis
I. walkeri
I. walleriana
I. wightiana
I. zollingeriana
I. batatas
J. effusus
J. gendarussa
J. gossypifolia
J. mimosifolia
J. multifida
J. paniculata
J. regia
J.sambac
K. angustifolia
K. blossfeldiana
K. calycina
K. coccinea
K. curvispiculosa
K. elegans
K. evelyniana
K. fallax
K. fragrans
K. globularia
K. harmandiana
K. integra
K. laciniosa
K. longifolium
K. macrophylla
K. mortagei
K. nemoralis
K. pachycarpa
K. pierrei
K. polyphylla
K. senegalensis
K. siamensis
K. squamulosa
K. stipulacea
K. tonkinensis
K. wrayi
L. acaulis
L. acroscopa
L. acuminata
L. acutissima
L. adscendens
L. aequata
L. ailaoensis
L. alata
L. alsinoides
L. annamensis
L. areca
L. articulata
L. assamica
L. atrosanguinea
L. australis
L. averyanoviana
L. bacgiangensis
L. balansae
L. bassacensis
L. bentramensis
L. biflora
L. bigeminata
L. bournei
L. brachystachys
L. bracteata
L. braianensis
L. brownii
L. camara
L. cambodiensis
L. cantoniensis
L. canum
L. casuarinoides
L. cerifer
L. chanii
L. chapaensis
L. chinense
L. chinensis
L. chingii
L. clethroides
L. clypeolum
L. coalitus
L. communis
L. concolor
L. confusa
L. connata
L. conopea
L. coromandelica
L. cryptocarpus
L. cubeba
L. cylindrica
L. davurica
L. dealbatus
L. decora
L. decurrens
L. deflexa
L. denticulata
L. digitatum
L. disepala
L. doyonensis
L. ducampii
L. effusa
L. elaeagnifolius
L. elegans
L. erecta
L. erinus
L. esculentum
L. farinulentus
L. ferruginea
L. filiformis
L. firma
L. fordianus
L. formosana
L. fortunei
L. garciae
L. garrettianus
L. gibbosa
L. glaberrima
L. gougerotae
L. gracile
L. graciliflora
L. gracilipes
L. griffithii
L. guinieri
L. heterophylla
L. hexandra
L. hexasepala
L. hyssopifolia
L. inermis
L. intermedia
L. japonica
L. japonicus
L. kozlovii
L. kuchenensis
L. kunstleri
L. laevis
L. lancilimba
L. lankokiensis
L. laouanensis
L. latifolia
L. laxa
L. leiostachyus
L. leucocephala
L. lindleyanus
L. locii
L. longipedicellatus
L. longistaminata
L. lysimachioides
L. macrophyllus
L. macrosphaerus
L. megalophyllus
L. mekongensis
L. metcalfiana
L. microcephala
L. microphyllum
L. morsei
L. muraria
L. nacusua
L. nebularum
L. neesiana
L. nepetifolia
L. nervosa
L. obtusifolium
L. ombrophilus
L. oppositifolia
L. pachycarpus
L. pakhaensis
L. panicea
L. pauciflorus
L. paviei
L. peduncularis
L. perennis
L. petelotii
L. phansipanensis
L. platyphyllus
L. primuloides
L. proboscideus
L. psyche
L. pumila
L. purpureus
L. quangnamensis
L. radula
L. regnieri
L. repens
L. rouletii
L. rubescens
L. rubiginosa
L. rubra
L. rugosa
L. salicifolium
L. saribus
L. sarmentosa
L. serratus
L. siamensis
L. siceraria
L. silvicolarum
L. sinensis
L. sororia
L. sparsiflora
L. spectabilis
L. sphaerocarpus
L. spinosa
L. subareolatum
L. sublinearis
L. subrostratus
L. tenera
L. tephrocarpus
L. thomsonii
L. tomentosa
L. tosaensis
L. toumorangensis
L. triqueter
L. urceolata
L. usitatissimum
L. variabilis
L. vestitus
L. villosa
L. viridis
L. vittiformis
L. yersinii
L. chinense
L. gigantea
L. indica
L. japonicum
L. lancifolium
L. radiata
M. aculeata
M. acuminatissima
M. acutiflora
M. aegyptia
M. alba
M. albosericea
M. alpina
M. apelta
M. aquaticum
M. aratriformis
M. arundinacea
M. assamica
M. atropurpureum
M. avenis
M. axillaris
M. barbata
M. bidoupensis
M. biflora
M. bipinnatifida
M. boisiana
M. bracteata
M. calabura
M. canii
M. caudata
M. cavaleriei
M. chamomilla
M. champaca
M. chinensis
M. chuyenii
M. ciliatum
M. coccigera
M. coccinea
M. cochinchinensis
M. coco
M. compactiflorus
M. corchorifolia
M. coromandelianum
M. crassifolia
M. cyanea
M. dandyi
M. decandrus
M. denticulata
M. dianthera
M. diptera
M. dongnaiensis
M. eberhardtii
M. edulis
M. erythrocalyx
M. esculenta
M. extensum
M. falcata
M. figo
M. firma
M. fistulosa
M. flava
M. floribundus
M. floridulus
M. fortunei
M. fruticosa
M. gemella
M. gigantea
M. glabra
M. griffithii
M. hainanensis
M. hanheoensis
M. hastata
M. hexandra
M. hirta
M. honbaensis
M. hortensis
M. humile
M. ichangensis
M. ichthyochtona
M. indica
M. iners
M. interrupta
M. itinerans
M. japonica
M. kurzii
M. laevis
M. laosensis
M. lappacea
M. lavandulacea
M. leptobotrya
M. leptodonta
M. leptophylla
M. linearis
M. macrocephala
M. macroura
M. maingayi
M. medica
M. membranifolius
M. metcalfianus
M. minima
M. minutiflora
M. minutifolia
M. mollissimus
M. montana
M. multiglandulosa
M. nepalensis
M. nidulans
M. nigrescens
M. nudum
M. oppositifolius
M. oreophila
M. ornata
M. orontium
M. pachycarpa
M. pallens
M. pallidus
M. palustris
M. paniculata
M. peltatus
M. penduliformis
M. petelotii
M. pierrei
M. pigra
M. piliferum
M. piscidia
M. platycarpa
M. poilanei
M. principis
M. pruriens
M. pulchra
M. quadrifolia
M. quinata
M. ravenii
M. reba
M. resinosus
M. rotundifolia
M. saigonense
M. salicina
M. sativa
M. schmidii
M. semiserrata
M. sericea
M. simiarum
M. simplex
M. simplicifolius
M. sinensis
M. spirata
M. spireana
M. steerei
M. stipulata
M. suavis
M. subangulata
M. subsessilis
M. sundaicus
M. sylvestris
M. tanarius
M. thorelii
M. tinctoria
M. tomrey
M. tuberosa
M. umbellata
M. undulatus
M. ustulatus
M. vaginata
M. velutina
M. vespertilio
M. vimineum
M. vitifolia
M. wightii
M. zapota
M. charantia
N. alongensis
N. annamensis
N. aragoana
N. aurata
N. cambodiana
N. caudatum
N. clavigera
N. cochenillifera
N. cochinchinensis
N. confertifolia
N. cordifolia
N. delavayi
N. ensata
N. falcata
N. fleuryi
N. fordii
N. gracilis
N. inae
N. indicum
N. latisquama
N. longifolia
N. malesiana
N. nouchali
N. oblongifolia
N. phaseoloides
N. polycarpa
N. pulchrum
N. radicans
N. serpens
N. speciosa
N. superficialis
N. tazetta
N. tomentosa
N. umbelliflora
N. wallichiana
N. wightiana
N. zeylanica
N. hypoleucum
N. tabacum
O. acarus
O. acetosella
O. americanum
O. anthropophora
O. aristatus
O. balansae
O. caobangensis
O. caulescens
O. cavaleriei
O. chinensis
O. cinnamomeum
O. dolichocaulis
O. ensiformis
O. falcata
O. fordiana
O. fragrans
O. fuscus
O. gammiei
O. gratissimum
O. inflata
O. integerrima
O. integrifolia
O. kwangsiensis
O. latifolius
O. linearis
O. longibracteata
O. macrantha
O. marmoratus
O. merrilliana
O. minuta
O. monacantha
O. mucronata
O. pachyphylla
O. paniculata
O. pinnata
O. pseudoporrectus
O. psittacorum
O. pulchra
O. rasmussenii
O. regnieri
O. rubescens
O. rubicundus
O. rufilabris
O. rufipogon
O. saprophyticus
O. semicastrata
O. siliculosum
O. stenophyllus
O. sumatrana
O. thomaeum
O. thymiflorus
O. tigillarium
O. tonkinensis
O. trichophora
O. tsangii
O. variabilis
O. vietnamica
O. europaea
P. acidula
P. aculeata
P. adenanthera
P. adnata
P. affinis
P. albiflora
P. alboflavescens
P. alopecuroides
P. amarus
P. amoenum
P. angulata
P. angustata
P. angustissima
P. annua
P. anthopotamicus
P. appletonianum
P. arillata
P. aristatus
P. articulata
P. asiatica
P. atrosanguineum
P. auriculum
P. australis
P. balansae
P. balfouriana
P. bambusoides
P. banaensis
P. baviensis
P. biaurita
P. binhii
P. bipollicaris
P. bisulcatum
P. bulbocodioides
P. cadieri
P. caerulea
P. cambodiana
P. canariensis
P. capitata
P. caribaea
P. ceratostigma
P. chamaepeuce
P. chibae
P. clandestinum
P. coccineus
P. colaniae
P. compressa
P. conjugatum
P. constrictus
P. convallariae
P. cordifolia
P. costata
P. crassa
P. crinitum
P. crispum
P. crispus
P. crotalarioides
P. cruciatus
P. cubeba
P. curviflorum
P. cuspidatum
P. dalatensis
P. dasyphylla
P. debilis
P. decrescens
P. delenatiiGuillaumin
P. digitata
P. dissitiflorum
P. distichum
P. diversifolia
P. dongmoensis
P. drummondii
P. dzui
P. eakroensis
P. eberhardtii
P. edulis
P. elegans
P. elongata
P. elwesii
P. emersonii
P. ensiformis
P. eupatorioides
P. euryoides
P. excellens
P. fargesii
P. fasciatum
P. fauriei
P. ferrugineum
P. fibrosus
P. foetida
P. foliata
P. formosa
P. formosana
P. frutescens
P. geminiflora
P. gibbosa
P. glabratum
P. goodyeroides
P. gracile
P. grandiflora
P. grandifolia
P. gratrixianum
P. grevilleana
P. guilfoylei
P. halongensis
P. harmandii
P. helenae
P. henryi
P. herbacea
P. herrmannii
P. heteroloba
P. heteromorpha
P. hiepii
P. holttumianus
P. holttumii
P. hookeriana
P. horizontalis
P. imbricata
P. indica
P. indicus
P. indochinensis
P. insignis
P. insulensis
P. integrum
P. japonica
P. javanica
P. kaida
P. karensium
P. khasianus
P. khasyana
P. krempfii
P. lacourii
P. lactiflora
P. lanceolata
P. lancifolius
P. lativenius
P. laurifolia
P. linarifolia
P. linearis
P. longifolia
P. longipes
P. longum
P. lucidus
P. lutescens
P. luzonense
P. macrophylla
P. macrophyllum
P. macrophyllus
P. mannii
P. massoniana
P. megacuspe
P. menthoides
P. micranthum
P. microphylla
P. microphyllum
P. microstachys
P. miliaceum
P. mishmensis
P. missionariorum
P. monadelpha
P. montana
P. multifida
P. multiflora
P. multiflorum
P. nanofrutex
P. nelsonii
P. nepalense
P. nhatrangensis
P. nigra
P. nodiflora
P. notata
P. notatum
P. nuda
P. oblonga
P. obovata
P. obovatum
P. octandra
P. octandrus
P. odorata
P. palmatum
P. paludosum
P. paradoxa
P. parishii
P. parviflorus
P. paucisetosa
P. pedicellatum
P. pedunculata
P. peploides
P. perfoliata
P. peruviana
P. petelotii
P. phamhoangii
P. phoenicea
P. piloselloides
P. pinnata
P. pireyi
P. pisocarpa
P. plantaginifolia
P. plumbea
P. podocarpum
P. poilanei
P. polyphylla
P. polystachya
P. prainii
P. pteropoda
P. puberula
P. pubescens
P. pubinerve
P. pulcher
P. pumila
P. punctatum
P. purpurascens
P. purpureum
P. pyrranthela
P. quassioides
P. racemosa
P. rara
P. reclinata
P. redolens
P. repens
P. reticulatus
P. retrofractum
P. rhoeas
P. ridleyi
P. rivesii
P. roseans
P. ruber
P. rubicundus
P. rubra
P. rufescens
P. sakuraii
P. sanguinolentus
P. sapota
P. sarmentosum
P. saxicola
P. scabra
P. scandens
P. scolopendria
P. scutellaria
P. semicontorta
P. semipinnata
P. senticosum
P. sheareri
P. simondianum
P. simplex
P. songboiensis
P. stellata
P. stellatus
P. stenobotrys
P. strobilacea
P. suaveolens
P. subacutidens
P. sulcinux
P. sumatrense
P. swinglei
P. sylvestris
P. tabuliformis
P. tatarinowii
P. tavoyana
P. tectorius
P. teta
P. tetraphylla
P. thaii
P. thunbergii
P. thyrsiflora
P. tonkinense
P. tonkinensis
P. touranensis
P. tranlienianum
P. tricallosa
P. trichoides
P. truncatolobatum
P. trungii
P. tuberosa
P. urophyllus
P. urvillei
P. ventricosa
P. venusta
P. vestitum
P. viburnoides
P. vietnamensis
P. villosa
P. villosum
P. volubilis
P. vulgaris
P. wallichiana
P. welwitschianus
P. wilsonii
P. yaiensis
P. yunnanensis
P. zeylanica
P. zollingeri
P. zonale
P. annamensis
P. emblica
P. fruticosa
P. granatum
P. grandis
P. hainanense
P. humilis
P. indica
P. nigrum
P. repens
P. urinaria
P. vachellii
P. xestophyllum
"Paph. malipoenseS.C. Chen & Tsi,1984"
Q. acutissima
Q. amara
Q. asymmetrica
Q. auricoma
Q. blakei
Q. chrysocalyx
Q. conferta
Q. glauca
Q. griffithii
Q. incana
Q. langbianensis
Q. oxyodon
Q. petelotii
Q. poilanei
Q. rupestris
Q. variabilis
R. acuminatissima
R. annamensis
R. arboreum
R. beddomeana
R. bengalensis
R. boniana
R. bonii
R. cantoniensis
R. championii
R. chaudocensis
R. chiliantha
R. coccinea
R. cochinchinensis
R. communis
R. corymbosa
R. crassicaulis
R. dentatus
R. ellipticum
R. equisetiformis
R. gigantea
R. glauca
R. globosa
R. glutinosa
R. hainanense
R. hainanensis
R. heterochaeta
R. hookeri
R. humilis
R. indochinense
R. inflata
R. longisetis
R. macrocarpum
R. macrosiphon
R. maritimus
R. megaphylla
R. micrantha
R. microphyton
R. minor
R. mucronatum
R. nasutus
R. nummularia
R. palmatum
R. pulchellum
R. pumila
R. rugosa
R. simsii
R. stenopetala
R. sumatrana
R. tinctorum
R. triflora
R. verticillata
R. verticillatum
R. vialii
R. vietnamensis
R. virgata
R. vomitoria
R. yunnanensis
R. chinensis
R. excelsa
R. serrata
S. aberrans
S. aciculare
S. adenopus
S. agrestis
S. albicans
S. album
S. amurensis
S. angustiflora
S. angustifolia
S. annamensis
S. anthemifolia
S. argentifolius
S. asper
S. assimilis
S. babylonica
S. balsameum
S. barbata
S. bauhinioides
S. benthamii
S. bicapsularis
S. bodinieri
S. boisianum
S. boniana
S. bonii
S. boninensis
S. brachycladum
S. brachystachya
S. brevifolium
S. bullockii
S. buxifolioides
S. calostachyus
S. calyptrata
S. cambodiana
S. cannabina
S. capsicoides
S. cathayensis
S. cavalerieana
S. celastrineus
S. chanlos
S. chapaensis
S. chapana
S. china
S. chinensis
S. chingiana
S. cicerosperma
S. ciliata
S. cinereum
S. coccinea
S. cochinchinensis
S. cordata
S. corymbiformis
S. crotonoides
S. cuneata
S. cylindricum
S. dalatensis
S. declinata
S. deflexicarpum
S. delavayi
S. delicatula
S. dielsiana
S. divaricatus
S. dolichotricha
S. dulcamara
S. dulcis
S. dunnii
S. edulis
S. elata
S. elegantissima
S. elliptica
S. erythropappus
S. euryoides
S. falcata
S. farinacea
S. fasciatus
S. finetii
S. fragrans
S. frondosa
S. gagnepainii
S. garrettiana
S. garrettii
S. gigantodes
S. glandulosa
S. globulifera
S. glomerata
S. glomerulatum
S. griffithii
S. hainanensis
S. hancei
S. helferi
S. henryana
S. henschelii
S. heteroblastus
S. heterophylla
S. hirsuta
S. hispidus
S. hoi
S. hyacinthoides
S. hymenocalyx
S. hypoleuca
S. ignatia
S. indica
S. isoetifolium
S. jambos
S. japonica
S. javanica
S. jugorum
S. juventas
S. khasiana
S. kimsonensis
S. kitanovii
S. kornasii
S. lanceifolia
S. lancifolia
S. laotica
S. lasiocarpum
S. lateritia
S. laurinum
S. lenticellata
S. leucantha
S. lineare
S. lucescens
S. lucida
S. maichauensis
S. maiensis
S. mammosum
S. marianum
S. maschalinus
S. masuria
S. mattfeldianus
S. megacarpa
S. melongena
S. metcalfiana
S. micrantha
S. missouriensis
S. monosperma
S. monospora
S. multiflora
S. multijuga
S. myosuroides
S. myriocarpa
S. nagensium
S. nana
S. nervosum
S. neuranthum
S. ningpoensis
S. nitida
S. obovata
S. obtusa
S. odoratum
S. officinale
S. officinarum
S. oldhamianus
S. oleosa
S. oleraceus
S. orientalis
S. ovalifolia
S. pacoensis
S. palmifolia
S. palustris
S. parviflora
S. pauciflora
S. peguensis
S. pendula
S. petelotii
S. phamhoangii
S. phyllantha
S. pierrei
S. portulacastrum
S. pottingeri
S. principis
S. pseudobarberina
S. pseudolima
S. pseudopaleifera
S. pusillum
S. quadrangularis
S. ramosissima
S. rarak
S. rebaudiana
S. rhombifolia
S. riparia
S. rockii
S. rolandi-principis
S. saeva
S. saginoides
S. saluenensis
S. sang
S. sat
S. scandens
S. scariosa
S. schomburgkii
S. seaforthianum
S. sessilifolia
S. siamea
S. siamensis
S. sinensis
S. sinica
S. sonchifolia
S. sparganophorum
S. splendida
S. stolonifera
S. suffulta
S. sumuntia
S. surattensis
S. szemaoense
S. taccada
S. taxoides
S. tenellum
S. ternatanus
S. tiepii
S. tixieri
S. tomentosa
S. tonkinensis
S. tootsik
S. tora
S. torvum
S. tristyla
S. trungii
S. tuberosum
S. venulosa
S. verticalis
S. verticillata
S. vestitum
S. vicina
S. violacea
S. violaceum
S. violea
S. walkeri
S. wallichiana
S. wallichii
S. wightianum
S. wikstroemiifolia
S. yunnanensis
S. zeylanicum
S. zeylanicus
S. zollingeri
S. capitellata
S. lehmannii
S. malaccense
S. nux-vomica
S. officinalis
S. placentarium
S. procumbens
S. samarangense
Strychnos umbellata
T. acetosella
T. alata
T. albiflora
T. amplexicaule
T. anguina
T. angustipinnata
T. annamense
T. annamensis
T. annua
T. anomalum
T. arguens
T. asiaticum
T. australasiae
T. australe
T. blumei
T. bufalina
T. burckii
T. cacao
T. cannabina
T. carnosum
T. caudata
T. caudatum
T. chinensis
T. ciliata
T. cistoides
T. cochinchinensis
T. cordata
T. coriaceum
T. corymbosa
T. cucumerina
T. curculigoides
T. dalatensis
T. daroussinii
T. disciflora
T. divaricata
T. diversifolia
T. eberhardtii
T. elephantina
T. erecta
T. ferrugineus
T. flagelliforme
T. fleuryi
T. foenum-graecum
T. fortunei
T. fragilis
T. fragrans
T. fraxinifolium
T. geraniifolia
T. gigantea
T. glabra
T. glandulosum
T. gymnanthera
T. hemprichii
T. henzaianum
T. hookeri
T. horsfieldii
T. hybridus
T. indica
T. integrifolia
T. japonica
T. jasminoides
T. javanica
T. kirilowii
T. kwangtungensis
T. labialis
T. lampas
T. lanceolaria
T. lanceolarium
T. laoticum
T. laoticus
T. latifolia
T. leucarachne
T. longipedicellata
T. macrophylla
T. maingayi
T. micrantha
T. microphylla
T. minimum
T. montana
T. motleyi
T. murtonii
T. mysorensis
T. natans
T. nienkui
T. nudiflora
T. obtectum
T. ovata
T. ovigera
T. pahangense
T. palmata
T. pandacaqui
T. parasitica
T. pauciflorum
T. peduncularis
T. pentaphylla
T. pierrei
T. planicaule
T. politoria
T. pomifera
T. pratense
T. procumbens
T. pulchra
T. pusillum
T. quadrifarium
T. quocensis
T. repens
T. rhetsoides
T. rodgeri
T. rosea
T. roxburghianum
T. rubescens
T. sagittata
T. seidenfadenii
T. siamensis
T. sinensis
T. sphaerocarpa
T. stans
T. stellaris
T. subflabellata
T. suborbicularis
T. sureni
T. tentaculata
T. tenuifolia
T. thyrsoideus
T. tinctoria
T. tonkinense
T. tonkinensis
T. triandra
T. trichoglottis
T. trichotomum
T. tricuspidata
T. trilobatum
T. unifoliolatus
T. velutina
T. villosa
T. villosus
T. yunnanense
T. bellirica
T. catappa
T. coccinea
T. myriocarpa
T. noctiflora
T. officinale
T. villosa
U. acuminata
U. boniana
U. campanulata
U. cordata
U. cordifolia
U. dalatensis
U. grandiflora
U. lacei
U. longipes
U. picta
U. rosea
U. rufa
U. rufescens
V. album
V. annamica
V. arborea
V. arcuata
V. attenuata
V. aurea
V. betonicifolia
V. bidupensis
V. blanda
V. brevipedicellatum
V. canescens
V. catbaensis
V. chevalierii
V. cinerea
V. cumingiana
V. cuspidata
V. dalzelliana
V. darlacensis
V. daucoides
V. denisoniana
V. dunalianum
V. eberhardtii
V. esculenta
V. faba
V. farnesiana
V. flabellata
V. fordii
V. forrestii
V. gigantea
V. hardwickii
V. hybrida
V. iteophyllum
V. japonica
V. javanica
V. labrusca
V. leucophloea
V. lilacina
V. limonifolia
V. liquidambaricola
V. luteola
V. multinerve
V. mungo
V. papillatum
V. parishii
V. pauciflora
V. peduncularis
V. piasezkii
V. pierrei
V. pilosa
V. pseudospadiceum
V. quinata
V. radiata
V. retusum
V. saligna
V. sativa
V. shenzhenica
V. solanacea
V. solanifolia
V. stylosa
V. sumatrana
V. sylvatica
V. tripinnata
V. umbellata
V. vexillata
V. vinifera
V. indica
W. annamensis
W. aromatica
W. biflora
W. coccinea
W. cochinchinensis
W. edulis
W. indica
W. japonica
W. lecomtei
W. longiligularis
W. prostrata
W. religiosa
W. robusta
W. testacea
W. tinctoria
W. uliginosa
W. wallichii
X. cambodiana
X. capensis
X. flavescens
X. granatum
X. grandis
X. hainanense
X. intersita
X. longispinosa
X. obscurum
X. pauciflora
X. pierrei
X. strumarium
X. tomentosa
X. vielana
X. vitellinum
X. wallichii
Y. erythrocarpa
Y. heterophylla
Y. tenuifolia
Z. aethiopica
Z. cantoniensis
Z. cardiocheilum
Z. carinata
Z. discolor
Z. elegans
Z. gramineum
Z. indica
Z. insignis
Z. japonica
Z. lecongkietii
Z. matrella
Z. maysorensis
Z. microcheilum
Z. nervosa
Z. officinale
Z. plicatum
Z. rubens
Z. skornickovae
Z. strateumatica
Z. zerumbet
crumenatum
